,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
221,Fri Oct 27 12:19:00 +0000 2023,1717878564090216951,"dari sekian banyak orang yang ngalamin drama ojek online, ga pernah kepikiran bakal kebagian juga 😭",0,4,0,0,in,97606962,1717878564090216951,meaniebar,https://twitter.com/meaniebar/status/1717878564090216951,negative,0.999437153339386
222,Fri Oct 27 11:44:08 +0000 2023,1717869787836239929,@pungopunggg Order ojek online,0,1,0,1,tr,1303148452251987968,1717818185167294595,littlekimchiii,https://twitter.com/littlekimchiii/status/1717869787836239929,neutral,0.9997075200080872
223,Fri Oct 27 11:34:30 +0000 2023,1717867364585533553,"Gw kontra yaaa, ada ojek online bjir kenapa harus dianter cowo gw??? Gak gak gw cemburuan yaaa😤",0,1,0,0,in,1459010439606538242,1717867364585533553,acciodreko,https://twitter.com/acciodreko/status/1717867364585533553,negative,0.999736487865448
224,Fri Oct 27 11:30:00 +0000 2023,1717866230131073064,"Satu video yang merekam seorang driver ojek online menganiaya seorang pemuda, viral di media sosial.   Belakangan diketahui, pengemudi ojol itu menganiaya pelanggannya sendiri karena kesal diajak seks oral dan berhubungan sesama jenis. https://t.co/W1fUiuroWI",2,31,19,120,in,69183155,1717866230131073064,detikcom,https://twitter.com/detikcom/status/1717866230131073064,negative,0.5879497528076172
225,Fri Oct 27 11:21:06 +0000 2023,1717863992516124907,Sahabat Ganjar melaksanakan Jumat Berkah bersama masyarakat sampai ojek online di Posko Pemenangan DPP Sahabat Ganjar pada Jumat (27/10).  Adapun kegiatan yang dilangsungkan adalah makan bersama dengan nuansa prasmanan. Suasana semakin seru saat masyarakat dan ojek online kompak… https://t.co/Uvt89dU55s,0,0,6,9,in,1230994530083565568,1717863992516124907,sahabatganjar,https://twitter.com/sahabatganjar/status/1717863992516124907,positive,0.9994385838508606
226,Fri Oct 27 11:19:50 +0000 2023,1717863672788529232,"@convomf gue tim kontra sih, cmon girl ada ojek online loh knp harus cowo org sih?",0,0,0,0,in,1571505111574401026,1717860572472242518,qwinmyasa,https://twitter.com/qwinmyasa/status/1717863672788529232,negative,0.7073286175727844
227,Fri Oct 27 11:06:27 +0000 2023,1717860306159104119,"Diduga Kesal Diajak Oral S*ks, Driver Ojol Ini Aniaya Customer  #VideoViral #Ojol #Driver #OjekOnline #Makassar #Maho #InfoSulsel #SulselTerkini #Penganiayaan #DriverOjol #OjolSulsel #InfoMakassar #MakassarTerkini #Tamalanrea https://t.co/GIRTcSGWwH",0,0,0,3,in,998801336601788417,1717860306159104119,finindonesia,https://twitter.com/finindonesia/status/1717860306159104119,neutral,0.8028075695037842
228,Fri Oct 27 10:35:00 +0000 2023,1717852388177203246,"The Nuruls, ibu2 yang jalannya lambat, yang ngobrol, drama ibu2, angkot di pintu gerbang, ojek online dan penjemput yang menghalangi jalan masuk. Udah campur aduk jadi satu gak tertib gak jelas",0,0,0,0,in,1317820547640692736,1717852152801186123,vanillaics,https://twitter.com/vanillaics/status/1717852388177203246,negative,0.9998277425765991
229,Fri Oct 27 10:34:30 +0000 2023,1717852265237889502,Cuma Twitter yang penggunanya langsung ngeh kalau ini hoax. Di sosial media lain masih ada yang percaya kalau perang Palestina akan langsung selesai begitu TNI turun tangan. (riil diceritain ini sama ojek online).,0,0,0,0,in,479946871,1717852265237889502,mchiell,https://twitter.com/mchiell/status/1717852265237889502,negative,0.9997884631156921
230,Fri Oct 27 10:02:52 +0000 2023,1717844303245189523,"Sahabat KPSI di seluruh Indonesia saya ingin melaporkan bahwa di bulan Oktober ini kami telah menyalurkan 207 box makan siang gratis buat warga kurang mampu, pedagang keliling, teman-teman pengemudi ojek online, petugas kebersihan dan Orang Dengan Gangguan Jiwa (ODGJ). https://t.co/pMh4IpeFTL",0,1,1,1,in,388357933,1717844303245189523,kpsi_pusat,https://twitter.com/kpsi_pusat/status/1717844303245189523,neutral,0.999271810054779
231,Fri Oct 27 10:00:01 +0000 2023,1717843587516465475,"Beredar di Media sosial, sebuah video memperlihatkan seorang driver ojek online memukuli Pemuda yang diduga Pemuda tersebut meminta, Driver ojol tersebut untuk Oral S*x terhadapnya.  #medanterkini #viral #medanupdate #beritahariini https://t.co/jy4jzAUBxa",0,8,5,98,in,1687290186814918656,1717843587516465475,medanupdateid,https://twitter.com/medanupdateid/status/1717843587516465475,neutral,0.9657487869262695
232,Fri Oct 27 08:58:03 +0000 2023,1717827992129601906,"Lalu, bagaimana dengan nasib para ojek pangkalan saat ini?   Begini lah cerita dari Ade yang sudah menjadi tukang ojek pangkalan selama 6 tahun.      #ojekonline #nasib #ojekpangkalan #ojol",0,1,0,3,in,986539101481390080,1717826756655436133,gomgomiie,https://twitter.com/gomgomiie/status/1717827992129601906,neutral,0.9967496395111084
233,Fri Oct 27 08:53:09 +0000 2023,1717826759721443824,"Ojek online menjadi salah satu solusi untuk masyarakat Indonesia berpergian dengan harga yang terjangkau dan keamanan yang sudah terjamin.   Di sisi lain, ada pihak yang secara tidak langsung tersingkirkan dengan adanya ojek online yaitu ojek pangkalan.",0,1,0,3,in,986539101481390080,1717826756655436133,gomgomiie,https://twitter.com/gomgomiie/status/1717826759721443824,positive,0.9982823133468628
234,Fri Oct 27 08:53:09 +0000 2023,1717826756655436133,"[ISTILAH OJOL SANTER DIDENGAR, BAGAIMANA DENGAN NASIB OJEK PANGKALAN?]   Beberapa tahun terakhir, istilah ojek online seringkali terdengar dan menjadi pembicaraan oleh masyarakat Indonesia. https://t.co/2qbbpm6NH6",0,3,5,10,in,986539101481390080,1717826756655436133,gomgomiie,https://twitter.com/gomgomiie/status/1717826756655436133,neutral,0.9987725615501404
235,Fri Oct 27 08:51:50 +0000 2023,1717826425024360736,OJEK ONLINE DAN TAKSI ONLINE DIBILANG TRANSPORTASI UMUM DAN KITA YANG DISURUH MEMPERLUAS WAWASAN WKWKWKWKWKWKKWK,0,0,0,0,in,1226678419,1717826425024360736,juarasatumulu,https://twitter.com/juarasatumulu/status/1717826425024360736,neutral,0.9992423057556152
236,Fri Oct 27 08:51:24 +0000 2023,1717826318300246244,masyarakat serta pengemudi ojek konvensional di terminal Rajabasa Bandar Lampung. Dlm kesempatan itu para pengendara ojek pangkalan meminta agar ojek online dihapuskan #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/gcOicSZ8dM,0,0,0,0,in,1548237019729391622,1717826297320407179,gp_indonesiagp,https://twitter.com/gp_indonesiagp/status/1717826318300246244,neutral,0.9993909597396851
237,Fri Oct 27 08:49:47 +0000 2023,1717825911297622206,"masyarakat serta pengemudi ojek konvensional di terminal Rajabasa Bandar Lampung. Dlm kesempatan itu, para pengendara ojek pangkalan meminta agar ojek online dihapuskan #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/4DtBCpcc75",0,0,0,0,in,1479757801299738627,1717825888916853034,4_gp2024,https://twitter.com/4_gp2024/status/1717825911297622206,neutral,0.9993816614151001
238,Fri Oct 27 07:44:27 +0000 2023,1717809467549766031,Kehadiran jaklingko gratis gerus pendapatan driver ojek online https://t.co/w3rpy1BitO,0,0,0,0,in,589142416,1717809467549766031,alfianandrian_,https://twitter.com/alfianandrian_/status/1717809467549766031,neutral,0.9988961219787598
239,Fri Oct 27 07:37:07 +0000 2023,1717807622014042128,"@Pai_C1 Lagian itu anak ngapain begituan sama ojol, orderan ojek online lagi sepi yang begini mikin kepala makin pusing, iyaa kalo abangya ojek di bayar kalo gak yaa ogah lah gila aja tuh anak",0,0,0,0,in,2479292545,1717681140931383391,adebaim92,https://twitter.com/adebaim92/status/1717807622014042128,negative,0.9998490810394287
240,Fri Oct 27 07:36:30 +0000 2023,1717807470176083977,Kehadiran jaklingko gratis gerus pendapatan driver ojek online https://t.co/XVnMBnENTO,0,0,0,0,in,625521065,1717807470176083977,frans_hutaga,https://twitter.com/frans_hutaga/status/1717807470176083977,neutral,0.9990583062171936
241,Fri Oct 27 07:28:59 +0000 2023,1717805578318496022,Kehadiran jaklingko gratis gerus pendapatan driver ojek online https://t.co/f5YgyLBIHZ,0,0,0,0,in,708615972,1717805578318496022,AmsarkittyAmsar,https://twitter.com/AmsarkittyAmsar/status/1717805578318496022,neutral,0.9995872378349304
242,Fri Oct 27 07:24:23 +0000 2023,1717804419537146050,Kumpulan nama nama unik kastamer ojek online.  Yang mau tambahin silahkan. https://t.co/gHz3H91EOn,4,3,0,0,in,551748579,1717804419537146050,lipatanpipi,https://twitter.com/lipatanpipi/status/1717804419537146050,neutral,0.9996769428253174
243,Fri Oct 27 07:15:15 +0000 2023,1717802121062756840,@hourlyvio @tanyakanrl padahal bener mbaknya drpd cape2 ngetik panjang di base trs nunggu jawaban di base yang ujung2nya suruh ke dokter juga mending anaknya langsung di bawa ke igd atau tanya docter by online. ada ojek online kalau jauh buat anter ke rs,0,0,0,21,in,1644352977120137216,1717559207325778230,scmrglame,https://twitter.com/scmrglame/status/1717802121062756840,negative,0.9975529313087463
244,Fri Oct 27 06:59:26 +0000 2023,1717798139195957631,"Opang juga masih rame gitu di ST Padalarang, pernah mau jemput kabogoh disitu. dikira ojek online :)))",0,0,0,0,in,237115658,1717798139195957631,taufan_noor,https://twitter.com/taufan_noor/status/1717798139195957631,negative,0.9944867491722107
245,Fri Oct 27 06:55:05 +0000 2023,1717797044788842993,"@novernise @isalisanm @ayehuasca Kalo ga di samperin ga dikasih pelajaran, bakal pesen ojek online lg",0,1,0,0,in,1272349754232455168,1717455871054356643,meowthzyx,https://twitter.com/meowthzyx/status/1717797044788842993,neutral,0.9883601665496826
246,Fri Oct 27 06:42:50 +0000 2023,1717793964374503727,ojek online hari ini pada kayak tai semua,0,0,0,0,in,484655529,1717793964374503727,cadburried,https://twitter.com/cadburried/status/1717793964374503727,negative,0.9995778203010559
247,Fri Oct 27 06:40:33 +0000 2023,1717793387284509120,💙 kalau naik ojek online yg motor berdua sama anak kecil boleh ga?,0,5,0,0,in,1314975287294083073,1717793387284509120,convomf,https://twitter.com/convomf/status/1717793387284509120,negative,0.8006981611251831
248,Fri Oct 27 06:07:29 +0000 2023,1717785065407869104,"Ges kalian pernah gak sih, pesen ojek online di oper oper sama di opernya itu ke yg jaraknya 1 - 5 km gitu loh, tadi aku nunggu sejaman pas dateng malah di omelin di suruh buat batalin pesanannya, dan dia malah ngambil pesanan lagi didepan aku, gimana nih @gojekindonesia",0,0,0,0,in,1620062106438758401,1717785065407869104,Sweaidn,https://twitter.com/Sweaidn/status/1717785065407869104,negative,0.999795138835907
249,Fri Oct 27 06:02:17 +0000 2023,1717783759620354408,"@PartaiPerindo kalau ingin Perindo lolos masuk ke Senayan,segeralah bergerak lgsg turun kebawah keakar rumput menemui lgsg para driver ojek online,maupun rumah warga warga yg tdk mampu khususnya ? jgn lupa tanyakan mereka tinggal di rumah sendiri atau sewa ? Pekerjaan apa ? Penghasilan brapa ?",0,0,0,1,in,1502886170308476929,1717775616307847512,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717783759620354408,negative,0.9928773045539856
250,Fri Oct 27 05:59:38 +0000 2023,1717783089349558542,"@PartaiPerindo khususnya dlm hal naiknya PPN,yg mengakibatkan penghasilan driver ojek online tdk sesuai ? krn faktor orderan sepi gara gara naiknya PPN ? jg krn naiknya pemotongan penggunaan aplikasi yg tdk sesuai peraturan Kemenhub di KP 667 ? silahkan dikurangkan sendiri brapa potongannya? https://t.co/F2LOzEjxL8",0,0,0,1,in,1502886170308476929,1717775616307847512,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717783089349558542,negative,0.9991794228553772
251,Fri Oct 27 05:55:31 +0000 2023,1717782055332032807,"@PartaiPerindo lakukan pendekatan dan komunikasi lgsg dgn para driver ojek online ? tanyakan keluhan mereka ? tanyakan pendapatan mereka perharinya, dari jam brapa ke jam brapa perhari mereka kerja ? bantu driver ojek online yg membutunkan ?",0,0,0,1,in,1502886170308476929,1717775616307847512,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717782055332032807,neutral,0.9852407574653625
252,Fri Oct 27 05:11:24 +0000 2023,1717770954452115527,"@sigitwid hubungannya kenaikan PPN akan membebani pelanggan ojek online,pelanggan yg biasa belanja menggunakan aplikasi gojek,lewat jasa driver ojek online akhirnya berkurang. Krn naiknya PPN.",0,1,0,1,in,1502886170308476929,1717769197953208520,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717770954452115527,neutral,0.8257519006729126
253,Fri Oct 27 05:05:51 +0000 2023,1717769557937734132,"@sigitwid saya yakin PSI dpt suara untuk membawa PSI ke Senayan. jika PSI berhasil melakukan nya,merangkul driver ojek online nya,serta memperjuangkan HAK mereka ke Kemenhub untuk menindak tegas para aplikator dlm hal pelanggaran KP 667  yg tdk sesuai dilapangan,sehingga merugikan driver",1,0,1,1,in,1502886170308476929,1717765053674586448,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717769557937734132,negative,0.994644284248352
254,Fri Oct 27 05:02:48 +0000 2023,1717768789679575488,"@sigitwid jika PSI mampu memperjuangkan HAK driver ojek online,lgsg turun kelapangan,dgn mencoba melakukan order,lalu melihat transaksi pembayaran anda diaplikasi Gojeknya,lalu melihat diaplikasi drivernya berapa yg didapatkan driver, lalu PSI mendatangi Kemenhub dan mempertanyakan KP667 https://t.co/f7TrKaYSi1",0,0,0,1,in,1502886170308476929,1717765053674586448,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717768789679575488,neutral,0.9157417416572571
255,Fri Oct 27 04:57:51 +0000 2023,1717767544369746413,"@sigitwid bukti yg saya dapatkan lgsg di lapangan adalah dari para driver ojek online ? kenaikan PPN sgt berdampak pada pendapatan driver ojek online,Krn orderan semakin sepi ? sementara potongan penggunaan aplikasi ojek onlinenya malah naik,melebihi dari 20%, dan tdk sesuai aturan KP 667 https://t.co/FeP9djyRIm",1,0,0,1,in,1502886170308476929,1717765053674586448,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717767544369746413,negative,0.967932939529419
256,Fri Oct 27 04:37:50 +0000 2023,1717762506691907810,"@Pai_C1 Fix jika ini benar maka adalah pelanggaran Bpk. Ojek online karena main hakim sendiri,   Seharusnya ajak teman2 dong biar bisa tambah seru.",0,0,0,0,in,1382689441295302664,1717681140931383391,juragan_bakiak,https://twitter.com/juragan_bakiak/status/1717762506691907810,negative,0.99973064661026
257,Fri Oct 27 03:48:25 +0000 2023,1717750070186328166,Video Viral: Ojek Online Gebukin Pelanggan yang Meminta Tindakan Tidak Senonoh https://t.co/DM1ieTubmg,0,0,0,0,in,1600782830790811648,1717750070186328166,citizenweb_id,https://twitter.com/citizenweb_id/status/1717750070186328166,neutral,0.9992361068725586
258,Fri Oct 27 03:13:07 +0000 2023,1717741185752826066,"semangat bapak2 ojek online semoga rezeki nya lancar,kalian penyelamat ku🥺🥺🥺",0,0,0,0,in,1574776170242969600,1717741185752826066,azrasyamsi,https://twitter.com/azrasyamsi/status/1717741185752826066,positive,0.9991194605827332
259,Fri Oct 27 02:57:28 +0000 2023,1717737247716659463,@scattheredbliss ️️ ️️ ️️ ️️ ️️ ️️ ️Kok malah order ojek online?? Kan aku mau makan kak— ️️ ️  ️,0,1,0,0,in,903887968141623296,1717731534399263096,CATKOYAKI,https://twitter.com/CATKOYAKI/status/1717737247716659463,negative,0.8857540488243103
260,Fri Oct 27 02:34:46 +0000 2023,1717731534399263096,"️️  ️️   ️️ Saran saya, kamu order ojek online saja.  ️️   ️️️️  ️️",0,1,0,0,in,1046210829903781888,1717731534399263096,scattheredbliss,https://twitter.com/scattheredbliss/status/1717731534399263096,neutral,0.9991865754127502
261,Fri Oct 27 02:19:00 +0000 2023,1717727567342617049,"Wkwkwk, supaya jadi pencerahan, gue jelasin pelan-pelan yahh, kalau gue boleh to the point, Depok itu soal transportasi umum tuh terlalu nyaman disuapin sm KRL, TJ, yang terbaru LRT. Kalau bapak nyebut taksi online atau ojek online, tentu beda kasus, mereka kan pihak swasta.",0,2,2,1,in,1017757399594106880,1717727567342617049,31joey_,https://twitter.com/31joey_/status/1717727567342617049,negative,0.9998292922973633
262,Fri Oct 27 02:18:42 +0000 2023,1717727490066796682,Kenapa ya ojek online lama banget jalannya. Apa ada SOPnya?,0,0,0,0,in,92706509,1717727490066796682,dwinaales,https://twitter.com/dwinaales/status/1717727490066796682,negative,0.9998302459716797
263,Fri Oct 27 02:03:54 +0000 2023,1717723767290704381,"Alihkan Fungsi MPU Jadi Angkutan Pelajar, Kalah Saing dengan Ojek Online #Blitar  https://t.co/MLx7v8arY9",0,0,0,0,in,2388702902,1717723767290704381,ratunews,https://twitter.com/ratunews/status/1717723767290704381,neutral,0.892791211605072
264,Fri Oct 27 01:49:10 +0000 2023,1717720057835561416,"Pemprov DKI Jakarta telah mengusulkan pajak atas layanan ojek online dan toko online. Sekretaris Provinsi DKI Jakarta, Joko Agus Setyono mengungkapkan banyak pajak daerah yang masih terlewatkan oleh Badan Pendapatan Daerah seperti GoJek, GoFood, dan lainnya. #MorningVoice",0,0,0,0,in,74664107,1717720057835561416,BVOICE_RADIO,https://twitter.com/BVOICE_RADIO/status/1717720057835561416,neutral,0.9967694282531738
265,Fri Oct 27 01:31:28 +0000 2023,1717715605191848231,"@worksfess Gapapa nder, yang penting mah halal, aku juga sama lulusan S1 belum dapat kerja dari lulus, mencoba tetep waras dengan jadi ojek online. Walau banyak omongan luar. Masa bodo aja. Yang penting nyari duit.",0,0,0,0,in,1125407143534792709,1717698890185539610,_asdfggj,https://twitter.com/_asdfggj/status/1717715605191848231,negative,0.9996519088745117
266,Fri Oct 27 01:24:00 +0000 2023,1717713726567248362,"@sbyfess Iya betuls. Aku dirumah masih ngobrol sama ayah &amp  kakak ku.Aku kerja ketemu cowok. Belanja sayur yg jual cowok. Ke supermarket kasirnya cowok, kang parkirnya cowok. Kalau motor rusak pesen ojek online sering nya driver cowok. Ini ranah komunikasi nya begini kan maksudnya nder",0,0,0,0,in,1706693421476511744,1717514470766104904,kalengserbaguna,https://twitter.com/kalengserbaguna/status/1717713726567248362,negative,0.9736737012863159
267,Fri Oct 27 00:52:28 +0000 2023,1717705788297228636,"@banjarbase Ada aplikasi ojek online mun hndk kemana-mana, knp maka lawan lakian lain 🤣",0,0,0,7,in,1232694928070676481,1717612343474233482,The_Takank,https://twitter.com/The_Takank/status/1717705788297228636,neutral,0.9887732863426208
268,Fri Oct 27 00:45:48 +0000 2023,1717704113754964208,"Hal itu disampaikan Ganjar saat berdiskusi dan menyapa masyarakat serta pengemudi ojek konvensional di terminal Rajabasa Bandar Lampung. Dalam kesempatan itu, para pengendara ojek pangkalan meminta agar ojek online dihapuskan. https://t.co/M9vI8e81Ma",0,0,1,2,in,1081205704898179073,1717704094234607940,ahmad_bellamy,https://twitter.com/ahmad_bellamy/status/1717704113754964208,neutral,0.9996504783630371
269,Fri Oct 27 00:43:47 +0000 2023,1717703603400368589,Ojek online  https://t.co/D5kNV8NId6  https://t.co/CqH9zKsAH1  https://t.co/8HSqkBCJLT  https://t.co/49Y3zjWVsv  https://t.co/eW0cpczWg0  https://t.co/aHN0lrt1z3  https://t.co/SSSrqXyXob,0,0,2,0,et,1688223569682284544,1717703603400368589,annissaanakbaik,https://twitter.com/annissaanakbaik/status/1717703603400368589,neutral,0.9993906021118164
270,Fri Oct 27 00:33:21 +0000 2023,1717700977791504801,😭 knp ya mau bokep lurus atau belok pada obses bgt sama tukang ojek online,0,0,0,0,in,1419983432227057666,1717700977791504801,mcflurryoreoo97,https://twitter.com/mcflurryoreoo97/status/1717700977791504801,neutral,0.9894251823425293
271,Thu Oct 26 23:01:38 +0000 2023,1717677896779866426,@mihrabku Assalamualaikum Saya Minta uang Rp 400 ribu. Buat servis motor saya..saya online ojek,0,0,0,0,in,1669269388472770561,1717195799837503494,boAs1204,https://twitter.com/boAs1204/status/1717677896779866426,neutral,0.9996997117996216
272,Thu Oct 26 22:23:17 +0000 2023,1717668247536078876,"4) penderitaan kami.  Jadi kami mohon para pemegang jabatan dan Bapak/Ibu yg memiliki kewenangan dalam masalah TARIF TAKSI ONLINE/OJEKONLINE tolong diperhatikan kami para driver. Kami gak ada bedanya dg para buruh Pabrik. GAK KERJA GAK PUNYA DUIT, sementara biaya hidup gak pernah",0,1,0,0,in,812176351994097664,1717668236584751502,dewantara_adhi,https://twitter.com/dewantara_adhi/status/1717668247536078876,negative,0.9997804760932922
273,Thu Oct 26 18:19:05 +0000 2023,1717606791096541646,@esedensies_rama @arafrdssi @ridanman @tanyakanrl eh ga semua wilayah ada ojek online kek di daerahku🙃,0,0,0,8,in,1182302165076824064,1717559207325778230,risolrebu5,https://twitter.com/risolrebu5/status/1717606791096541646,neutral,0.9855680465698242
274,Thu Oct 26 18:05:59 +0000 2023,1717603496000987598,bukan hanya kesulitan mendapatkan orderan ?  tapi potongan penggunaan aplikasi yg dikenakan pihak aplikator pun melebihi dari 20% setiap per satu orderan.  Driver ojek online banyak mengeluh krn naik nya biaya potongan penggunaan aplikasi yg di kenai pihak aplikator https://t.co/m8lUtrhyt1,0,0,0,1,in,1502886170308476929,1717603496000987598,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717603496000987598,negative,0.9997655749320984
275,Thu Oct 26 16:24:52 +0000 2023,1717578049661850002,@RstmBcl Dua menit? Itu lebih cepat daripada pesanan ojek online datang!  emang bener jalur express Cawapres Give Away..💨,0,0,0,0,in,2951030490,1717515275938181147,nxagoya,https://twitter.com/nxagoya/status/1717578049661850002,negative,0.4588136672973633
276,Thu Oct 26 15:44:38 +0000 2023,1717567921717932354,Gimana konsepnya sih setan bisa pesen makanan trus uang yang buat bayar berubah jadi daun? Belum lagi yang katanya pesen ojek online trus dianterinnya ke kuburan. Itu kang ojek onlinenya lagi ngantuk apa gimana? Yakali setan bisa main hape.,0,0,1,1,in,374928771,1717567921717932354,takdungcezh,https://twitter.com/takdungcezh/status/1717567921717932354,negative,0.9998284578323364
277,Thu Oct 26 15:34:23 +0000 2023,1717565343387017394,@sbyfess Dimana ada kejadian disitu ada bapak driver ojek online,0,0,0,0,in,2155058377,1717463242761818128,ajikxs,https://twitter.com/ajikxs/status/1717565343387017394,neutral,0.9996873140335083
278,Thu Oct 26 15:00:01 +0000 2023,1717556694975496699,@AndyHuskyyy Jangan sampe digetok helm sama ojek online loh ya,0,0,0,0,in,3180323377,1717556173053050994,oksit0sin,https://twitter.com/oksit0sin/status/1717556694975496699,neutral,0.9623589515686035
279,Thu Oct 26 14:25:05 +0000 2023,1717547905727467762,"@kemenhub151 bagaimana nih solusi atas keluhan para driver ojek online nya dilapangan yg tdk sesuai potongan penggunaan aplikasi  dgn peraturan Kemenhub yg telah di tetapkan pada KP 667  tersebut ?? dibawah ini ada bukti screenshot yg saya sertakan, supaya tolong segera di tindak Tegas https://t.co/yrwVr9VOjC",0,0,0,3,in,1502886170308476929,1717536039982583897,Aktivis_HAM_RI,https://twitter.com/Aktivis_HAM_RI/status/1717547905727467762,neutral,0.9991874098777771
280,Thu Oct 26 12:48:49 +0000 2023,1717523677171060929,"@sethrash666 Iye kali di datingapps mah bodo amat,ini di aplikasi ojek online dimana orang nyari nafkah.sange kok goblok gak tau tempat.",0,0,0,0,in,378069905,1717416812877607258,darkenthandark,https://twitter.com/darkenthandark/status/1717523677171060929,negative,0.9998558759689331
281,Thu Oct 26 12:30:44 +0000 2023,1717519126628114629,"Mahasiswa UIN Suska Riau mempelopori terbentuknya Ojek Mahasiswa untuk Mahasiswa se-Kota Pekanbaru, bernama Komah.  Komah akronim dari Kece Ojek Mahasiswa merupakan komunitas ojek online yang dibentuk oleh beberapa orang mahasiswa UIN Suska Riau  https://t.co/1XpHiRx5iA https://t.co/svwnOV51dc",0,0,0,0,in,2942641777,1717519126628114629,red_riauonline,https://twitter.com/red_riauonline/status/1717519126628114629,neutral,0.9990296363830566
282,Thu Oct 26 12:27:13 +0000 2023,1717518241986482509,@anohomora @tanyakanrl Memang nyatanya biaya ongkir ojek online tu mahal gak sih🤔,0,0,0,1,in,1702014631,1717452272228352349,RahmanAyubianto,https://twitter.com/RahmanAyubianto/status/1717518241986482509,negative,0.990167498588562
283,Thu Oct 26 12:05:47 +0000 2023,1717512847033577533,@922seung @dhifersia @Anizacha @Buyung__ @tanyarlfes # Mie Goreng Offline (Beli langsung ) : 10K + Pesen ojek motor: 8'5 -10K (Jarak Mimimum )  # Mie Goreng Beli Online : 12-15K( Harga up 20-27% ) + Biaya Layanan: 2-5K + Ongkir: 8-10-13K (Jarak Minimum) + Biaya Kemasan: 2-5K (Tidak Semua Resto) +Biaya Parkir : 1-2K + Nebeng : Free https://t.co/Mt45NKLHNn,0,0,0,1,in,1673198099106496512,1717354314719764756,giyabaha,https://twitter.com/giyabaha/status/1717512847033577533,neutral,0.867438554763794
284,Thu Oct 26 11:56:55 +0000 2023,1717510617584779507,Bhabinkamtibmas Kel. Sukagalih Polsek Sukajadi Aipda Cut muhyidin melaksanakan sambang dan silaturahmi kepada pengemudi Ojek Online di Jl. Dr. Djunjunan  Kel. Sukagalih Kec. Sukajadi Kota Bandung. https://t.co/WHdNwPiLpp,0,0,0,0,in,1185828620704468992,1717510617584779507,polsek_sukajadi,https://twitter.com/polsek_sukajadi/status/1717510617584779507,neutral,0.9996141195297241
285,Thu Oct 26 11:43:23 +0000 2023,1717507210719437061,"🚨Seorang driver ojek online di Makassar, Sulawesi Selatan dibuat kesal oleh customer-nya gegara diajak melakukan seks oral di rumahnya, Selasa (24/10/2023).   Dalam tangkapan layar yang beredar, pelanggan itu memesan via aplikasi hanya untuk mengajak seks oral kepada driver… https://t.co/Mg8w5NfOck",0,0,0,1,in,46693036,1717507210719437061,inilahdotcom,https://twitter.com/inilahdotcom/status/1717507210719437061,negative,0.9993799924850464
286,Thu Oct 26 11:07:48 +0000 2023,1717498256517996579,Cewek kurang ajar sm cowok kurang ajar aja udh beda levelnya. Baru kejadian kan 3 waria sekap driver ojek online dan melecehkan abang ojolnya? Prnh dgr perempuan begitu?  Abang ini ngehajar sebagai pesan jg buat org2 menyimpang di luar sana supaya mereka tau ojol will fight back,0,3,33,113,in,62219111,1717498256517996579,discernia,https://twitter.com/discernia/status/1717498256517996579,negative,0.9998641014099121
287,Thu Oct 26 11:00:18 +0000 2023,1717496367193706895,"Pemprov DKI berencana menarik pajak dari toko online shop dan ojek online. PJ Gubernur DKI Heru Budi mengatakan, rencana ini masih dalam pembahasan. https://t.co/7yY0d3vrsD",0,0,0,0,in,23343960,1717496367193706895,kompascom,https://twitter.com/kompascom/status/1717496367193706895,neutral,0.9996775388717651
288,Thu Oct 26 10:41:30 +0000 2023,1717491638115950876,Gaji habis untuk ojek online 😭,0,0,0,1,in,1166776937651437569,1717491638115950876,daplerdawg,https://twitter.com/daplerdawg/status/1717491638115950876,negative,0.9961408972740173
289,Thu Oct 26 10:39:54 +0000 2023,1717491233566920973,Ini baru laki OJOL TERKUAT DI BUMI siap Menjuarai HSS 4 #hss #hwsportshow #hwsportshit #sshitboxing #hsshit #boxing #boxingindonesia #ojol #ceritaojol #ojekonline #ojekterkuatdibumi #ojolterkuatdibumi😂 https://t.co/JLhSDOBPAj,0,0,0,0,in,1709143758057738240,1717491233566920973,hwsportshit,https://twitter.com/hwsportshit/status/1717491233566920973,neutral,0.9887540340423584
