No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
681,Tue Oct 31 10:47:40 +0000 2023,1719305128250056958,boleh tapi gojek onlinenya km yang pesan dan bayar 🤭💞,0,1,0,1,in,1644056103729397760,1719305128250056958,bouncysweet,https://twitter.com/bouncysweet/status/1719305128250056958,neutral,0.9619952440261841
682,Tue Oct 31 10:47:34 +0000 2023,1719305103306531007,@Winda_sgl @sitaradevaa @discountfess Ga juga. Sbux sama Mekdih sering promo di aplikasi (Baik aplikasi masing2 maupun gojek/grab).,0,0,0,0,in,1503957133586362370,1718988625902444861,baygonsetobeli,https://twitter.com/baygonsetobeli/status/1719305103306531007,neutral,0.9991611242294312
683,Tue Oct 31 10:47:22 +0000 2023,1719305053843186105,"Coba lu, lagi naik gojek tangan lu kanan kiri pegang barang, terus sikut lu gatel.",0,1,0,0,in,1019430855540789248,1719305053843186105,Syrftladb,https://twitter.com/Syrftladb/status/1719305053843186105,negative,0.9996296167373657
684,Tue Oct 31 10:46:45 +0000 2023,1719304899232772330,@valcreamfrap Wkwk kasian mas Gojek,0,1,0,0,in,851213154935648256,1719301813378355342,zaitulAbidi11,https://twitter.com/zaitulAbidi11/status/1719304899232772330,neutral,0.999685525894165
685,Tue Oct 31 10:46:02 +0000 2023,1719304717258637428,@Arrgavn Di gojek aja,0,0,0,0,in,1717952266148483073,1719195254518390911,demeaanor,https://twitter.com/demeaanor/status/1719304717258637428,neutral,0.9997005462646484
686,Tue Oct 31 10:45:50 +0000 2023,1719304665865847184,"WOI sama gw juga gituuuu. Apalagi pas naik gojek abang2nya suka banyak tanya kan, gw jawab aja ngasal wkwk",0,1,0,0,in,1319525435617669120,1719304665865847184,deaxsy,https://twitter.com/deaxsy/status/1719304665865847184,negative,0.9989655017852783
687,Tue Oct 31 10:45:49 +0000 2023,1719304664296853966,"Ss-an lucu pak ojol udh gue hapus. Pdhl waktutu mesan gojek malam² terus ditanya  Mbak? Manusia kan? Kok saya disuruh tunggu di pohon beringin? ""  Ya begimana rumah teman gue emg depannya pohon beringin 😭""",0,0,0,0,in,1462037304046862348,1719304664296853966,rumyblue,https://twitter.com/rumyblue/status/1719304664296853966,negative,0.9997994303703308
688,Tue Oct 31 10:44:51 +0000 2023,1719304418942922866,ni masalahnya gojek tuh potongan ke drivernya jg gede makanya ongkosnya ikut gede:( gue kesel bgt dah,0,0,0,0,in,1695154955156590592,1719304418942922866,guarzaylea,https://twitter.com/guarzaylea/status/1719304418942922866,negative,0.9997696280479431
689,Tue Oct 31 10:44:36 +0000 2023,1719304358540767605,"@irfnlhkm @kejO_Online @SeptioSarifudin Tinggal tunggu pelaksanaannya, selama ini tarif gojek selalu diatas peraturan untuk tarif bawahnya. Kalau kali ini sampai nekat ngakalin"" yg udah ditetapin, bakal blunder.""",0,1,1,1,in,1687994111297748992,1719231345434808399,XYoGojekYo,https://twitter.com/XYoGojekYo/status/1719304358540767605,negative,0.9998020529747009
690,Tue Oct 31 10:43:14 +0000 2023,1719304014742143130,habis melakukan adegan dewasa (naik gojek),0,0,0,0,in,1290113537222668289,1719304014742143130,humanovmber,https://twitter.com/humanovmber/status/1719304014742143130,neutral,0.9987131357192993
691,Tue Oct 31 10:43:10 +0000 2023,1719303996949807426,"@Imanez95213066 @kegblgnunfaedh Kayaknya itu rombongan 3 orang, hanya 1 yg pake aplikasi lainnya ngikut (mungkin alasan bisa segera berangkat bareng) tp dgn ngajak ojek offline tp tarif sesuai yg pke aplikasi dan disepakati dari awal. Yg gojek aplikasi sudah pergi duluan.",0,0,0,0,in,1673677638416715779,1719025347692536133,plusminus1342,https://twitter.com/plusminus1342/status/1719303996949807426,negative,0.9574293494224548
692,Tue Oct 31 10:41:49 +0000 2023,1719303657370620189,"Karena otak w kosong, ga ngejawab pertanyaan abang gojek, w sampe ditanya where are you come from"" 🥲""",0,0,0,0,in,1155736812,1719303657370620189,seolhyunnie,https://twitter.com/seolhyunnie/status/1719303657370620189,negative,0.9826205372810364
693,Tue Oct 31 10:41:45 +0000 2023,1719303638332620827,tujuan w naik gojek biar tinggal naik aja ga perlu nawar 😭😭😭 ini mah sama aje w naik ojeng pangkalan pak,0,0,0,1,in,839339486005751810,1719303638332620827,madebydyra,https://twitter.com/madebydyra/status/1719303638332620827,negative,0.9902729392051697
694,Tue Oct 31 10:40:12 +0000 2023,1719303248698642777,"@tanyakanrl Usus. Prnh beli gojek pas sampe kok ada yg aneh, gue belek tuh usus msh ada isinya. Najes bgt, sampe skrngpun ga prnh aku makan usus. Kalau Keliatan dimata kusingkirkannnnn cpt cpt😭😭😭",0,1,0,0,in,1030708082337169408,1719296020708999464,ilysmlevii,https://twitter.com/ilysmlevii/status/1719303248698642777,negative,0.9998348951339722
695,Tue Oct 31 10:39:35 +0000 2023,1719303095971442980,@convomf terakir kali w pacaran belom ada aplikasi gojek 😞🤣,0,0,0,0,in,1472253579960283137,1719193185124323501,hellorca,https://twitter.com/hellorca/status/1719303095971442980,neutral,0.9997250437736511
696,Tue Oct 31 10:39:07 +0000 2023,1719302975527764070,gojek teribet yg pernah gue naikin,0,0,0,0,in,1356294085,1719302975527764070,mehalepi,https://twitter.com/mehalepi/status/1719302975527764070,positive,0.9971954822540283
697,Tue Oct 31 10:39:02 +0000 2023,1719302956997357974,@tanyakanrl jujur suka kasian sama gojek yang disuruh nganterin barang yang over gede misal lemari diiket di motor like u punya duit beli lemari ya dianter taxi barang lah mengkudu,0,0,0,0,in,2167667996,1719298999470207091,_imthemafia,https://twitter.com/_imthemafia/status/1719302956997357974,negative,0.9998031258583069
698,Tue Oct 31 10:38:14 +0000 2023,1719302754420797761,"@fullmoonfolks Ngapain sih Gojek pake fitur tawar tarif? Biaya tanpa biaya layanan, biaya aplikasi udah terjangkau banget. Ini pake mau dikasih fitur begituan. Biaya layanan sama aplikasi apalah itu yang harusnya dipotong, dialokasikan ke driver.",0,0,0,0,in,1693580120928440320,1719234249298153737,adisatya_bagus,https://twitter.com/adisatya_bagus/status/1719302754420797761,negative,0.9450323581695557
699,Tue Oct 31 10:37:50 +0000 2023,1719302653610750126,Gue selalu gini apalagi klo sama orang yg cuma sekali temu misal abang grab gojek  Apalagi klo mereka anter sampe ke rumah gt kan agak ngeri juga ya terlalu yuyur,0,0,0,0,in,1622067120610885633,1719302653610750126,tsth051023,https://twitter.com/tsth051023/status/1719302653610750126,negative,0.9996501207351685
700,Tue Oct 31 10:37:18 +0000 2023,1719302519258837186,@Pak_Irv Yg pasti saya selalu pilih terendah alias harga minimum. Selalu compare dg grabbike hemat. Klo sama2 gak ada promo gojek emang biasanya plg mahal. Semoga dg goride nego ini harganya jadi bisa bersaing dg yg laen. https://t.co/GP1f4FGsgU,0,0,0,0,in,89462972,1719300922910835068,rudytjandra,https://twitter.com/rudytjandra/status/1719302519258837186,positive,0.9996160268783569
701,Tue Oct 31 10:37:14 +0000 2023,1719302503882452995,Kasian banget kalo ojol gojek ini mboncengin emak2 nanti. Nawarnya ga ngotak,0,0,0,0,in,986588030394810370,1719302503882452995,Kimfaza18,https://twitter.com/Kimfaza18/status/1719302503882452995,negative,0.9998252987861633
702,Tue Oct 31 10:36:53 +0000 2023,1719302415495975250,@evetnhorizon WAHT KASIAN ABANG-ABANG DRIVER SMW 😭😭😭 kalo gak mau mahal mah mending naik getek aja ngapain tawar menawar ya di gojek 🤬🤬🤬,0,0,0,0,in,1557702309941227520,1719289867493081494,vinylatte,https://twitter.com/vinylatte/status/1719302415495975250,negative,0.9953200221061707
703,Tue Oct 31 10:35:34 +0000 2023,1719302082325540946,@cumaakunreceh bukannya dri dlu ya gojek mah plagiat mulu ..,0,0,0,0,in,2998046605,1719269219240722771,dramdhan9,https://twitter.com/dramdhan9/status/1719302082325540946,neutral,0.5963003039360046
704,Tue Oct 31 10:33:12 +0000 2023,1719301489154543632,Gojek pelan-pelan menjadi opang..,0,1,0,1,in,325620414,1719301489154543632,BillyJS_09,https://twitter.com/BillyJS_09/status/1719301489154543632,negative,0.9571864604949951
705,Tue Oct 31 10:32:25 +0000 2023,1719301290046685556,It's Gojek's 13th anniversary and what a splendid surprise to get recognized by @manasjsaloi at the Celebration Event. We both have completed 5+ years and it's been so rewarding 💯  Also gratitude @ponnappa @AjeyGore @Sinister_Light @kaluwi @crystalwidjaja - the early days ❤️💫 https://t.co/UrCxNXVk9O,0,7,0,69,en,15577665,1719301290046685556,vikramadhiman,https://twitter.com/vikramadhiman/status/1719301290046685556,neutral,0.9947574138641357
706,Tue Oct 31 10:31:40 +0000 2023,1719301103169511694,"jahat banget woy. driver gojek pernah curhat kalo potongan fee mereka aja udah gede gt ke perusahaan, ini malah pake diadain fitur tawar menawar padahal harga di apk udh terjangkau banget. semakin neken pekerja kaya gt sih",0,0,0,0,in,720485245376667648,1719301103169511694,rotifunwari,https://twitter.com/rotifunwari/status/1719301103169511694,negative,0.9994214773178101
707,Tue Oct 31 10:31:16 +0000 2023,1719301001847689354,"@fullmoonfolks Beberapa mitra Gojek yg eug liat, poinnya selama harga tawar minimumnya gak dibawah tarif Kemenhub, beberapa driver tsb ok aja katanya dengan kebijakan nego diatas. Jabodetabek pendapatan bersih 1-4kilo itu minimal 10,4k ke driver, 15k ke konsumen. 4,6k ke aplikator, gede bgt sih",0,3,1,0,in,192561569,1719234249298153737,jimmyvw_,https://twitter.com/jimmyvw_/status/1719301001847689354,negative,0.9981569647789001
708,Tue Oct 31 10:30:57 +0000 2023,1719300922910835068,Padahal saya naik gojek karena males nawar dan harganya udah pasti..,0,10,68,138,in,1287925819755491328,1719300922910835068,Pak_Irv,https://twitter.com/Pak_Irv/status/1719300922910835068,neutral,0.9005399346351624
709,Tue Oct 31 10:30:47 +0000 2023,1719300881571864702,"pernah anjink, ak dapet gojek yg muka bapaknya tengil en ngeselin😭😭😭",0,1,0,0,in,1428263702503911431,1719300881571864702,abdulnamanyah,https://twitter.com/abdulnamanyah/status/1719300881571864702,negative,0.9997650980949402
710,Tue Oct 31 10:29:46 +0000 2023,1719300624372949424,Ini ada fee plus lebih untuk pemasukan abang ojolnya ga sih? Bayangin sistem nego emak-emak yang kalo nego pake acara ditinggal dulu itu 😅 #gojek #gojeknego #goridenego,1,1,0,0,in,67092761,1719300624372949424,ugieeeeee,https://twitter.com/ugieeeeee/status/1719300624372949424,negative,0.9995119571685791
711,Tue Oct 31 10:28:37 +0000 2023,1719300334366150754,"@kegblgnunfaedh Ohh yaa, mau tanya jangan salty yaa baru pertama soalnya😭 Kalo naik gojek mobil kalo lewat jaltol itu kita yg bayar tolnya yaa?😭 Tadi naik mobil gojek tp biaya tolnya ditambah sama tarif di aplikasinya😭",0,1,0,1,in,1413315812119629824,1719025347692536133,orangkybaik,https://twitter.com/orangkybaik/status/1719300334366150754,negative,0.9864228367805481
712,Tue Oct 31 10:28:22 +0000 2023,1719300273083170934,@kumparan gojek makin kesini makin kesana,0,0,0,0,in,2831976122,1719193860818293211,Dede_Ojol,https://twitter.com/Dede_Ojol/status/1719300273083170934,neutral,0.9757614135742188
713,Tue Oct 31 10:27:55 +0000 2023,1719300156443795917,"Survey itu bisa dipesan rupanya, kek gojek dong pesan makanan 😂🤣",1,2,4,11,in,3548868619,1719300156443795917,xix0_3,https://twitter.com/xix0_3/status/1719300156443795917,neutral,0.9994856119155884
714,Tue Oct 31 10:26:54 +0000 2023,1719299901048406172,@ginseladipura terus biaya servisnya gojek yang fix. nggak bisa ditawar hehe.,0,0,0,0,in,233421923,1719295233408852068,rakhmad_hp,https://twitter.com/rakhmad_hp/status/1719299901048406172,neutral,0.9985780715942383
715,Tue Oct 31 10:25:53 +0000 2023,1719299646441611692,"gw mau nngis aja mantau bapak grab ngnter makanan😭 woy grab benerin maps lu napa woy, itu gang buntu ngapa lu ngarahin bapaknya kesana kan kasian😭😭 sumpah ya maps grab jelek lebih bagusan maps gojek, kalo pesen di gojek perasaan maps nya bener2 aja tp kalo grab pasti nyasar😭",0,1,0,0,in,1302586046597623808,1719299646441611692,woopshe,https://twitter.com/woopshe/status/1719299646441611692,negative,0.999850869178772
716,Tue Oct 31 10:25:38 +0000 2023,1719299584298811427,mbak taylor aku nya lagi kangen tapi cowo aku ga ad motor akhirnya dia naik gojek 🤩🥰😙 https://t.co/DapOIi9aA5,0,0,0,0,in,1107954770910707717,1719299584298811427,humandimpless,https://twitter.com/humandimpless/status/1719299584298811427,positive,0.9926988482475281
717,Tue Oct 31 10:24:42 +0000 2023,1719299349107351772,"dapet bpk gojek yg super ramah, dan membuat mood ku📈📈 jadi tambah smgt kuliah😭🫶",0,0,0,0,in,1203980987723444225,1719299349107351772,leemarkisme,https://twitter.com/leemarkisme/status/1719299349107351772,positive,0.9996516704559326
718,Tue Oct 31 10:24:28 +0000 2023,1719299291267948899,"@idcwygs Pernah, pas di kos mau ke stasiun naik gojek bingung nyari duit recehpun gaada untung ada temen yg mau nganterin😭",0,1,0,0,in,1256906489467269126,1719234067248660807,yeppogurl_,https://twitter.com/yeppogurl_/status/1719299291267948899,positive,0.661689281463623
719,Tue Oct 31 10:23:35 +0000 2023,1719299066642018797,"@fullmoonfolks Potongan driver udah engga jelas, bonus point dihilangkan. Sekrang pake segala bikin fitur aneh, kasian weh gojek driver",0,0,0,0,in,88289939,1719234249298153737,pergiberkemah,https://twitter.com/pergiberkemah/status/1719299066642018797,negative,0.9998373985290527
720,Tue Oct 31 10:23:26 +0000 2023,1719299028423528765,@akumahluk kirim gojek ke citra gran,0,0,0,0,in,79994154,1719298763821576545,CocoGenesis21,https://twitter.com/CocoGenesis21/status/1719299028423528765,neutral,0.9996802806854248
721,Tue Oct 31 10:22:08 +0000 2023,1719298704161620060,pls abang gojek diem dlu aku lagi nangis fak,0,0,0,0,in,1466954828374970369,1719298704161620060,harutobim,https://twitter.com/harutobim/status/1719298704161620060,negative,0.9767374396324158
722,Tue Oct 31 10:21:06 +0000 2023,1719298441128620433,"@kaussho kalo sesama gresik, gas gojek kak wkwk",0,0,0,0,in,1534180512000253954,1719217086000738761,sushiandregrets,https://twitter.com/sushiandregrets/status/1719298441128620433,neutral,0.999618411064148
723,Tue Oct 31 10:20:45 +0000 2023,1719298356000981251,apa besok pake gojek ajah 🥺🥺🥺🥺 tapi mahal banget sih kaya mau naik haji,0,0,0,0,in,1401188716396175361,1719298165449580650,matchaters_,https://twitter.com/matchaters_/status/1719298356000981251,negative,0.9996968507766724
724,Tue Oct 31 10:19:13 +0000 2023,1719297969361686539,@matifasis @kumparan Di mana dah itu? Gw jarak deket 14rb dibikin sama si gojek,0,1,0,0,in,1428367653152837633,1719193860818293211,biarakukasihtau,https://twitter.com/biarakukasihtau/status/1719297969361686539,negative,0.9980276226997375
725,Tue Oct 31 10:15:46 +0000 2023,1719297102340362466,bjir td naik gojek trs abangnya bilang gini “kenapa kok ga minta jemput suaminya aja mba”,0,3,0,0,in,1054190687317454849,1719297102340362466,19O91999,https://twitter.com/19O91999/status/1719297102340362466,negative,0.7726646065711975
726,Tue Oct 31 10:15:13 +0000 2023,1719296963202711989,"OPEN🤗 menerima jasa bikin CV ATS friendly, CV kreatif, cover letter, &amp  buat surat lamaran. CV tembus itv user HMS, Shopee, Tokped, Gojek, Grab, Warpin, Unilever, P&amp G, dll contoh porto, 2100+ testi cek IG: https://t.co/4uwzuTC1d0 WA: https://t.co/HhBSs80HK6 #jasacvats #jokitugas https://t.co/1EwQMO316b",0,0,0,0,in,1505861214790119426,1719296963202711989,jasa_cv_ats,https://twitter.com/jasa_cv_ats/status/1719296963202711989,neutral,0.9942572116851807
727,Tue Oct 31 10:15:05 +0000 2023,1719296929249865977,"Wkwk iya banget lagi, di gojek pada diskon gila²an. Dari unilever juga langsung dpt notif di shopee ada promo dan di iming²i undian emas 10gr 💃💃",0,0,0,0,in,2258552520,1719296929249865977,AllriseHyolatte,https://twitter.com/AllriseHyolatte/status/1719296929249865977,positive,0.8665698170661926
728,Tue Oct 31 10:13:10 +0000 2023,1719296446158254584,@rrizkikiki @kegblgnunfaedh Laporin bang ini dh pemerasan dan bisa merusak citra nama baik driver gojek lain yg jujur,0,0,0,0,in,1442116488605810690,1719025347692536133,asepginanjars07,https://twitter.com/asepginanjars07/status/1719296446158254584,negative,0.9971996545791626
729,Tue Oct 31 10:10:55 +0000 2023,1719295880820588676,Seruan buat driver GoJek. Kalo sekiranya dalam nego justru jatah kalian yg dipotong. Pokoknya tolak nego yang diajukan sama pelanggan. Pelanggan juga lo jgn kya anjing juga nantinya kalo ditolak nego trus ngasih rating rendah. Jangan jadi org bgsaat!,1,2,10,37,in,1057323143147139073,1719295880820588676,TaniHitam,https://twitter.com/TaniHitam/status/1719295880820588676,negative,0.9998455047607422
730,Tue Oct 31 10:10:55 +0000 2023,1719295879570694261,"@kegblgnunfaedh Kalau salah bisa dibilang dua2 nya salah juga, disatu sisi ojol nya juga main belakang dari gojek, satu sisi lagi si mbaknya juga ambil resiko. Tp emang ojolnya yang lebih parah sih, lebih baik ambil dr aplikasi aja udah pasti",0,0,0,0,in,1053986621316460544,1719025347692536133,fredrico_pohan,https://twitter.com/fredrico_pohan/status/1719295879570694261,negative,0.9998307228088379
731,Tue Oct 31 10:10:19 +0000 2023,1719295729850831141,@tyastarry gojek aja,0,1,0,0,in,1406819606384177153,1719293452494762304,nadyaag29043393,https://twitter.com/nadyaag29043393/status/1719295729850831141,neutral,0.9997074007987976
732,Tue Oct 31 10:05:33 +0000 2023,1719294531483602991,"@fullmoonfolks Tolol, indriver aja masih ada batas minimal tarif bjir (cuma beda 1000 sama tarif normal gojek kalau yang paling deket)",0,1,0,0,in,1233789817311248384,1719234249298153737,DikraQur,https://twitter.com/DikraQur/status/1719294531483602991,neutral,0.9548927545547485
733,Tue Oct 31 10:03:41 +0000 2023,1719294058659820030,@tanyakanrl Pernah move wa sm mas gojek krn dia blg lewat wa nnt dikirim buktinya.. gua yg salah si tiba2 manggil aa.. ternyata wa nya disadap istrinya 😭😭😭 https://t.co/dV4BjT0dmu,0,2,0,11,in,1037756358911639553,1719248236509319204,Sisiiil_,https://twitter.com/Sisiiil_/status/1719294058659820030,negative,0.9970635771751404
734,Tue Oct 31 10:02:35 +0000 2023,1719293783966208097,"@convomf Ya Allah gw bgt ni sllu boong kalo di ajak basa basi abang gojek or org random, mager aja si ngmng yg sbnr nya",0,0,0,0,in,268118994,1719262503698620786,acaacatasya,https://twitter.com/acaacatasya/status/1719293783966208097,negative,0.7303767800331116
735,Tue Oct 31 10:01:33 +0000 2023,1719293524548657532,sumpah tadi pagi baru mikirin ini alhamdulillah bukan gue doang ternyata yg suka boong for no reason kalo ditanyain abang gojek,0,0,0,0,in,1142146428845711360,1719293524548657532,maujdkucingaja,https://twitter.com/maujdkucingaja/status/1719293524548657532,negative,0.9929946064949036
736,Tue Oct 31 10:01:23 +0000 2023,1719293483025117292,wts voc goride pot 5k fee 700p dom jabar only yaa  t. voucher promo diskon gojek #zonauang #zonabu,0,0,0,0,in,1329865527716528128,1719293483025117292,hijoonies,https://twitter.com/hijoonies/status/1719293483025117292,neutral,0.9996873140335083
737,Tue Oct 31 10:00:52 +0000 2023,1719293351173017619,"@convomf Wkwkwkwk w berani kek gini kalau yakin orangnya pasti ga ketemu lagi, abang gojek misalnya 😂. Tapi habis itu dimarahin sama emak karna bohong",0,0,0,1,in,1356135715843653635,1719262503698620786,Catiscute9,https://twitter.com/Catiscute9/status/1719293351173017619,negative,0.9998511075973511
738,Tue Oct 31 09:58:56 +0000 2023,1719292864449142841,Inget yaa SKCK jadi salah satu persyaratan penting di GoFleet! Yuk lengkapi seluruh persyaratan sebelum gabung di GoFleet😉  #gofleet #gocar #mitragofleet #sewamobil #sewamobiljakarta #rentalmobil #gojek https://t.co/W0hEosMbdt,0,0,0,0,in,1179608358132711425,1719292864449142841,Gofleetid,https://twitter.com/Gofleetid/status/1719292864449142841,neutral,0.9993845224380493
739,Tue Oct 31 09:55:52 +0000 2023,1719292094374973591,@reprivat @AdrianiV_Tobing @Adindarrrrrr @mohmahfudmd @ojkindonesia @CCICPolri Ka kalo apk ilegal ini uda ngancem mau sebar data terus mau kirim paket COD dan gojek itu kita laporin juga apa engga ya?,0,0,0,0,in,1718842417867313152,1713264948569415854,y7568533894846,https://twitter.com/y7568533894846/status/1719292094374973591,negative,0.9993327260017395
740,Tue Oct 31 09:55:06 +0000 2023,1719291900002537486,Wkwkwk anjing sebelah gua abang gojek lagi main slot,0,2,0,0,in,1410226388527845383,1719291900002537486,gokil,https://twitter.com/gokil/status/1719291900002537486,negative,0.9385985136032104
741,Tue Oct 31 09:55:00 +0000 2023,1719291872760525200,"@kegblgnunfaedh Banyak banget, pernah sekali kena di stasiun depok baru driver gojek/grab yg model begini pas giliran udh turun di minta duit lebih😌",0,0,0,0,in,1242462377875886080,1719025347692536133,Rah9797_,https://twitter.com/Rah9797_/status/1719291872760525200,negative,0.9992799162864685
742,Tue Oct 31 09:53:58 +0000 2023,1719291615347630357,awkward situation adalah lu lagi duduk miring di gojek trs org sebelah lu adalah org yg lu kenal MANA MACET LG JING FGAKSJSJW,1,2,0,0,in,1410551644127825926,1719291615347630357,kwmeela,https://twitter.com/kwmeela/status/1719291615347630357,neutral,0.9986380934715271
743,Tue Oct 31 09:53:07 +0000 2023,1719291399936655499,APLIKASI GOJEK KNP SIH TOT,0,0,0,0,in,1634863629777666048,1719291399936655499,sunkknoo,https://twitter.com/sunkknoo/status/1719291399936655499,neutral,0.9993464350700378
744,Tue Oct 31 09:52:57 +0000 2023,1719291357486006314,@sharonanisya nah ini kata temen w yg nnton dewa wktu ntu jg ssh bgtbgt jis tuu jau dr stasiun ama tj kudu naik gojek dlu lg,0,1,0,0,in,186753368,1719186189025255815,ayuurestiasih,https://twitter.com/ayuurestiasih/status/1719291357486006314,neutral,0.905569314956665
745,Tue Oct 31 09:52:46 +0000 2023,1719291310816043263,"Hem, alasan males naik gojek😔 brok aku dapet yang zonk mulu tiap berangkat sore",0,0,0,0,in,1536658455166996480,1719291310816043263,keluhankesah,https://twitter.com/keluhankesah/status/1719291310816043263,negative,0.9998082518577576
746,Tue Oct 31 09:51:53 +0000 2023,1719291089373520186,Bimbang antara nunggu ujan selesai trs naik gojek or langsung gocar 👎👎👎🥲 ahh fak kata gue teh,0,0,0,0,in,1695700637416398848,1719291089373520186,isaxxna,https://twitter.com/isaxxna/status/1719291089373520186,neutral,0.9915334582328796
747,Tue Oct 31 09:51:46 +0000 2023,1719291063016517671,"@ungeeeblw @convomf Pernah waktu pulang naik grab  Kantor deket neng, mau langganan aja ga? gausah pake aplikasi"" ""Ngga bang. Biasanya dianter suami, cuma emg dia lagi pergi aja makanya saya naik gojek""  Meanwhile my suami 🥰 https://t.co/hzdzr0Qnhn""",0,0,0,0,in,620691587,1719262503698620786,karnaakuu,https://twitter.com/karnaakuu/status/1719291063016517671,negative,0.7551773190498352
748,Tue Oct 31 09:50:56 +0000 2023,1719290851795571101,"@viemeda19 Iyaa belom hotel, makan, printilan, gocar gojek dll",0,0,0,0,in,67808506,1719286422274969885,herniingtyas,https://twitter.com/herniingtyas/status/1719290851795571101,neutral,0.9997047781944275
749,Tue Oct 31 09:49:39 +0000 2023,1719290529996018119,"so far ini paling jauh sih. gw tau tujuannya buat acquire market indriver, tp indriver gak ada biaya platfrom/order gak kyk gojek. jd wajar cust nego krn duitnya semua masuk ke driver. lah elu udh ada biaya platform yg gak berubah, malah mau nyekik mitra 😅😅😅",0,1,0,0,in,1647056108962594816,1719290529996018119,shurimproll,https://twitter.com/shurimproll/status/1719290529996018119,negative,0.9998185038566589
750,Tue Oct 31 09:48:15 +0000 2023,1719290177162781123,"Ke Cibubur, pesen gojek 2 x ngeselin semuanya, kok bisa",0,0,0,0,in,744553368,1719290177162781123,riefrmn,https://twitter.com/riefrmn/status/1719290177162781123,negative,0.9984918832778931
751,Tue Oct 31 09:46:50 +0000 2023,1719289818847584582,"@cchynjiyaa Tmn2 akuu pas nonton dewa katanya separah itu. Klo ancol kann masih banyak grab/gojek, ini ga ada. Dan parkirannya mereka diarahin ke PRJ gt jauh bgt wkwk. Trs banyak yg mau nyoba jemput di tempat tp jatohnya malah jdi macet parah",0,0,0,1,in,1433672685314187264,1719274056007229802,channchamm,https://twitter.com/channchamm/status/1719289818847584582,negative,0.9998530149459839
752,Tue Oct 31 09:45:13 +0000 2023,1719289411836538912,"@nseonoo nggak bang, mau ngasih voucher gojek ya",0,1,0,0,in,1450814774422376452,1719289125285818645,bwutterrfly,https://twitter.com/bwutterrfly/status/1719289411836538912,neutral,0.9937669038772583
753,Tue Oct 31 09:43:22 +0000 2023,1719288947288027362,"TAPI PASTI MUDAH KALAU DI KDSLOTS  Semua itu modah, yang penting pas jam jam siang kalau di game MAHJONG pasti alus percaya buktikan.  #kdslots #linkgacor #mahjong #infogacor #slotviral #linkviral #fyp #reels #igreels #lokerkerja #gojek #pekanbaru #jakartahits #jakartakeras https://t.co/5VYXc1CNh6",0,0,4,3,in,1131019993041162241,1719288947288027362,kdslots777,https://twitter.com/kdslots777/status/1719288947288027362,positive,0.9971467852592468
754,Tue Oct 31 09:42:31 +0000 2023,1719288732975768026,"Jokowi barusan lewat Renon Bali, aku kasih tangan, sayang gak sempat keluar ke jalan raya, kalau sempat bisa dikasih/dilemparin topi spt tukang gojek.",0,0,1,2,in,820549434391941120,1719288732975768026,MenSang2,https://twitter.com/MenSang2/status/1719288732975768026,negative,0.4608805179595947
755,Tue Oct 31 09:41:30 +0000 2023,1719288476175347764,"SAMA NJIR, mas gojek gojek suka nanya in mba tionghoa ya? mba cina ya?"" MASALAH LU APA??!!!!!""",0,2,0,0,in,1658832124009660416,1719288476175347764,BEARUO4z,https://twitter.com/BEARUO4z/status/1719288476175347764,negative,0.9959413409233093
756,Tue Oct 31 09:41:06 +0000 2023,1719288377726714094,"bawa mobil &amp  kena macet gedangan garai misuh beneran, gojek my love 😥🫶",0,0,0,0,in,1277849559859777539,1719288377726714094,lrenxnj,https://twitter.com/lrenxnj/status/1719288377726714094,negative,0.9992498755455017
757,Tue Oct 31 09:40:59 +0000 2023,1719288349247283616,@lailyrinaa woi itu gojek nahal amay. jauh ya,0,0,0,0,in,1175518714017353728,1719282475476853142,kzhikaru,https://twitter.com/kzhikaru/status/1719288349247283616,neutral,0.8047939538955688
758,Tue Oct 31 09:39:06 +0000 2023,1719287873068044784,Makin mundur dong sekelas gojek ikut²an kek gini. Yg pasti² aja udh bener ikut tarif @kemenhub151,0,0,1,0,in,590187538,1719287873068044784,tukangngopihits,https://twitter.com/tukangngopihits/status/1719287873068044784,negative,0.9998239874839783
759,Tue Oct 31 09:36:16 +0000 2023,1719287160803938366,"@sbyfess maxim, gojek, ambe dijemput ayahku",0,0,0,0,in,1112886146248269824,1719265779798172048,melo_dyyxs,https://twitter.com/melo_dyyxs/status/1719287160803938366,neutral,0.9996638298034668
760,Tue Oct 31 09:35:31 +0000 2023,1719286969900073290,"@AaOj3k @kumparan Nadim itu ngikutin temennya yg duluan bikin grab Selama ini gojek ngikutin aplikasi grab Gw punya aplikasi gojek dan grab Yg inovasi grab duluan, pasti gojek bakal ngikutin sama persis Nah sekarang ada indrive, di ikutin lagi🤣",0,0,0,2,in,1338483168970592256,1719193860818293211,Romadhon_W_D,https://twitter.com/Romadhon_W_D/status/1719286969900073290,negative,0.9438211917877197
761,Tue Oct 31 09:33:11 +0000 2023,1719286383217676336,"Gojek itu udah murah banget dibandingkan Opang, tarifnya juga jelas ada dasarnya dr pemerintah. Masih ngide buat nego itu otaknya kemana dah",0,0,0,0,in,813593511744282624,1719286383217676336,GuiliAnemoBoy,https://twitter.com/GuiliAnemoBoy/status/1719286383217676336,negative,0.9971222281455994
